Nom,Lien,Code INSEE,Page Lien,Prix,Lieu,Taille,Taille_terrain,Pieces,Prix au m2
Rare !!!   hôtel particulier de caractère,https://www.etreproprio.com/immobilier-21175046-vente-rare-hotel-particulier-de-caractere-lorient,56121,https://www.etreproprio.com/annonces/th.lc56121-r0.odd.g7#list,1260000.0,Lorient 56100,500.0,,14.0,2520.0
Maison à vendre 7 pièces lorient (56),https://www.etreproprio.com/immobilier-20878372-vente-maison-a-vendre-7-pieces-lorient-56-lorient,56121,https://www.etreproprio.com/annonces/th.lc56121-r0.odd.g7#list,546000.0,Lorient 56100,160.0,127,7.0,3412.0
Maison 226m² à lorient,https://www.etreproprio.com/immobilier-20667383-vente-maison-226m-a-lorient-lorient,56121,https://www.etreproprio.com/annonces/th.lc56121-r0.odd.g7#list,680000.0,Lorient 56100,226.0,,8.0,3009.0
Vue sur le ter - vie de plain pied,https://www.etreproprio.com/immobilier-20206810-vente-vue-sur-le-ter-vie-de-plain-pied-lorient,56121,https://www.etreproprio.com/annonces/th.lc56121-r0.odd.g7#list,776250.0,Lorient 56100,158.0,,7.0,4913.0
Maison 240m² à lorient,https://www.etreproprio.com/immobilier-18777480-vente-maison-240m-a-lorient-lorient,56121,https://www.etreproprio.com/annonces/th.lc56121-r0.odd.g7#list,1192000.0,Lorient 56100,240.0,900,8.0,4967.0
Maison 172m² à lorient,https://www.etreproprio.com/immobilier-18592564-vente-maison-172m-a-lorient-lorient,56121,https://www.etreproprio.com/annonces/th.lc56121-r0.odd.g7#list,381500.0,Lorient 56100,172.0,507,6.0,2218.0
"Propriété en pierre, avec terrasse , grand parking, avec   appartement f3",https://www.etreproprio.com/immobilier-22421555-vente-propriete-en-pierre-avec-terrasse-grand-parking-avec-appartement-f3-loyat,56122,https://www.etreproprio.com/annonces/th.lc56122-r0.odd.g1#list,170000.0,Loyat 56800,262.0,900,11.0,649.0
Maison 120m² à loyat,https://www.etreproprio.com/immobilier-23884540-vente-maison-120m-a-loyat-loyat,56122,https://www.etreproprio.com/annonces/th.lc56122-r0.odd.g1#list,129604.0,Loyat 56800,120.0,2 286,6.0,1080.0
Maison 65m² à loyat,https://www.etreproprio.com/immobilier-23884541-vente-maison-65m-a-loyat-loyat,56122,https://www.etreproprio.com/annonces/th.lc56122-r0.odd.g1#list,88600.0,Loyat 56800,65.0,984,4.0,1363.0
Maison 50m² à loyat,https://www.etreproprio.com/immobilier-23873634-vente-maison-50m-a-loyat-loyat,56122,https://www.etreproprio.com/annonces/th.lc56122-r0.odd.g1#list,58000.0,Loyat 56800,50.0,997,5.0,1160.0
Maison 62m² à loyat,https://www.etreproprio.com/immobilier-23854043-vente-maison-62m-a-loyat-loyat,56122,https://www.etreproprio.com/annonces/th.lc56122-r0.odd.g1#list,115100.0,Loyat 56800,62.0,,4.0,1856.0
Maison 140m² à loyat,https://www.etreproprio.com/immobilier-23640959-vente-maison-140m-a-loyat-loyat,56122,https://www.etreproprio.com/annonces/th.lc56122-r0.odd.g1#list,179000.0,Loyat 56800,140.0,3 700,6.0,1279.0
Maison 65m² à loyat,https://www.etreproprio.com/immobilier-20819843-vente-maison-65m-a-loyat-loyat,56122,https://www.etreproprio.com/annonces/th.lc56122-r0.odd.g1#list,99560.0,Loyat 56800,65.0,2 099,5.0,1532.0
Maison loyat 6 pièce(s) 132 m2,https://www.etreproprio.com/immobilier-23265721-vente-maison-loyat-6-pieces-132-m2-loyat,56122,https://www.etreproprio.com/annonces/th.lc56122-r0.odd.g1#list,179814.0,Loyat 56800,132.0,2 046,6.0,1362.0
Maison loyat 65 m2,https://www.etreproprio.com/immobilier-21343127-vente-maison-loyat-65-m2-loyat,56122,https://www.etreproprio.com/annonces/th.lc56122-r0.odd.g1#list,99455.0,Loyat 56800,65.0,2 099,5.0,1530.0
Maison 59m² à loyat,https://www.etreproprio.com/immobilier-23558366-vente-maison-59m-a-loyat-loyat,56122,https://www.etreproprio.com/annonces/th.lc56122-r0.odd.g1#list,115000.0,Loyat 56800,59.0,149,3.0,1949.0
Maison 65m² à loyat,https://www.etreproprio.com/immobilier-21009519-vente-maison-65m-a-loyat-loyat,56122,https://www.etreproprio.com/annonces/th.lc56122-r0.odd.g1#list,99500.0,Loyat 56800,65.0,2 099,5.0,1531.0
Maison loyat 5 pièce(s) 110 m2,https://www.etreproprio.com/immobilier-23432736-vente-maison-loyat-5-pieces-110-m2-loyat,56122,https://www.etreproprio.com/annonces/th.lc56122-r0.odd.g1#list,98710.0,Loyat 56800,110.0,805,5.0,897.0
"Maison avec dépendance, cour, double jardin et 2 099 m² de terrain – campagne de loyat",https://www.etreproprio.com/immobilier-22105263-vente-maison-avec-dependance-cour-double-jardin-et-2-099-m-de-terrain-campagne-de-loyat-loyat,56122,https://www.etreproprio.com/annonces/th.lc56122-r0.odd.g1#list,99500.0,Loyat 56800,66.0,2 099,5.0,1508.0
Maison 65m² à loyat,https://www.etreproprio.com/immobilier-22549117-vente-maison-65m-a-loyat-loyat,56122,https://www.etreproprio.com/annonces/th.lc56122-r0.odd.g1#list,83300.0,Loyat 56800,65.0,5 097,4.0,1282.0
Maison loyat 6 pièce(s) 100 m2,https://www.etreproprio.com/immobilier-22586650-vente-maison-loyat-6-pieces-100-m2-loyat,56122,https://www.etreproprio.com/annonces/th.lc56122-r0.odd.g1#list,169879.0,Loyat 56800,107.0,812,6.0,1588.0
Maison  en pierre loyat  3 chambres 107 m2,https://www.etreproprio.com/immobilier-22561870-vente-maison-en-pierre-loyat-3-chambres-107-m2-loyat,56122,https://www.etreproprio.com/annonces/th.lc56122-r0.odd.g1#list,187000.0,Loyat 56800,107.0,1 867,4.0,1748.0
Charmante maison rénovée 107m2 avec grenier aménageable - calme et nature à 10 minutes de ploërmel,https://www.etreproprio.com/immobilier-22641290-vente-charmante-maison-renovee-107m2-avec-grenier-amenageable-calme-et-nature-a-10-minutes-de-ploermel-loyat,56122,https://www.etreproprio.com/annonces/th.lc56122-r0.odd.g1#list,186500.0,Loyat 56800,107.0,1 867,5.0,1743.0
Maison 107m² à loyat,https://www.etreproprio.com/immobilier-22370102-vente-maison-107m-a-loyat-loyat,56122,https://www.etreproprio.com/annonces/th.lc56122-r0.odd.g2#list,187620.0,Loyat 56800,107.0,1 867,5.0,1753.0
Maison loyat 3 pièces 59 m2,https://www.etreproprio.com/immobilier-22558613-vente-maison-loyat-3-pieces-59-m2-loyat,56122,https://www.etreproprio.com/annonces/th.lc56122-r0.odd.g2#list,115000.0,Loyat 56800,59.0,149,3.0,1949.0
Vente maison loyat(56800) 397 000ï¿œ,https://www.etreproprio.com/immobilier-22207743-vente-vente-maison-loyat56800-397-000i-oe-loyat,56122,https://www.etreproprio.com/annonces/th.lc56122-r0.odd.g2#list,397000.0,Loyat 56800,284.0,1 600,12.0,1398.0
Maison 137m²  5min de ploermel,https://www.etreproprio.com/immobilier-20889766-vente-maison-137m-5min-de-ploermel-loyat,56122,https://www.etreproprio.com/annonces/th.lc56122-r0.odd.g2#list,285000.0,Loyat 56800,137.0,648,5.0,2080.0
"Maison de plain-pied récente, au calme, proche bourg et commodités",https://www.etreproprio.com/immobilier-23900615-vente-maison-de-plain-pied-recente-au-calme-proche-bourg-et-commodites-malansac,56123,https://www.etreproprio.com/annonces/th.lc56123-r0.odd.g1#list,199900.0,Malansac 56220,76.0,546,4.0,2630.0
Maison 105m² à malansac,https://www.etreproprio.com/immobilier-23886530-vente-maison-105m-a-malansac-malansac,56123,https://www.etreproprio.com/annonces/th.lc56123-r0.odd.g1#list,254800.0,Malansac 56220,105.0,18 842,4.0,2427.0
Maison malansac 5 pièce(s),https://www.etreproprio.com/immobilier-23432778-vente-maison-malansac-5-pieces-malansac,56123,https://www.etreproprio.com/annonces/th.lc56123-r0.odd.g1#list,199900.0,Malansac 56220,142.0,500,5.0,1408.0
Maison à vendre saint gravé,https://www.etreproprio.com/immobilier-23554129-vente-maison-a-vendre-saint-grave-malansac,56123,https://www.etreproprio.com/annonces/th.lc56123-r0.odd.g1#list,99000.0,Malansac 56220,65.0,,4.0,1523.0
Maison contemporaine de 150 m² sur 1 700 m² de terrain  - malansac (morbihan),https://www.etreproprio.com/immobilier-23480245-vente-maison-contemporaine-de-150-m-sur-1-700-m-de-terrain-malansac-morbihan-malansac,56123,https://www.etreproprio.com/annonces/th.lc56123-r0.odd.g1#list,343200.0,Malansac 56220,150.0,1 700,4.0,2288.0
Maison 144m² à malansac,https://www.etreproprio.com/immobilier-20946781-vente-maison-144m-a-malansac-malansac,56123,https://www.etreproprio.com/annonces/th.lc56123-r0.odd.g1#list,258500.0,Malansac 56220,144.0,1 700,5.0,1795.0
Maison 104m² à malansac,https://www.etreproprio.com/immobilier-23388956-vente-maison-104m-a-malansac-malansac,56123,https://www.etreproprio.com/annonces/th.lc56123-r0.odd.g1#list,257000.0,Malansac 56220,104.0,18 842,4.0,2471.0
Maison 146m² à malansac,https://www.etreproprio.com/immobilier-23165564-vente-maison-146m-a-malansac-malansac,56123,https://www.etreproprio.com/annonces/th.lc56123-r0.odd.g1#list,280000.0,Malansac 56220,146.0,420,6.0,1918.0
Maison à vendre à malansac,https://www.etreproprio.com/immobilier-23121521-vente-maison-a-vendre-a-malansac-malansac,56123,https://www.etreproprio.com/annonces/th.lc56123-r0.odd.g1#list,232000.0,Malansac 56220,131.0,15 392,5.0,1771.0
Propriété 12 pièces,https://www.etreproprio.com/immobilier-23824473-vente-propriete-12-pieces-malestroit,56124,https://www.etreproprio.com/annonces/th.lc56124-r0.odd.g1#list,799650.0,Malestroit 56140,254.0,2 531,12.0,3148.0
Maison de charme du xve siècle à malestroit   rénovation de qualité et authenticité préservée,https://www.etreproprio.com/immobilier-23805010-vente-maison-de-charme-du-xve-siecle-a-malestroit-renovation-de-qualite-et-authenticite-preservee-malestroit,56124,https://www.etreproprio.com/annonces/th.lc56124-r0.odd.g1#list,420000.0,Malestroit 56140,187.0,,7.0,2246.0
Maison 6 pièces,https://www.etreproprio.com/immobilier-22204902-vente-maison-6-pieces-malestroit,56124,https://www.etreproprio.com/annonces/th.lc56124-r0.odd.g1#list,259950.0,Malestroit 56140,142.0,500,6.0,1831.0
Maison 8 pièces,https://www.etreproprio.com/immobilier-23653308-vente-maison-8-pieces-malestroit,56124,https://www.etreproprio.com/annonces/th.lc56124-r0.odd.g1#list,455400.0,Malestroit 56140,153.0,657,8.0,2976.0
"Maison bourgeoise de 4 chambres plus studio sur joli terrain paysagé sans vis à vis, en hypercentre",https://www.etreproprio.com/immobilier-22292914-vente-maison-bourgeoise-de-4-chambres-plus-studio-sur-joli-terrain-paysage-sans-vis-a-vis-en-hypercentre-malestroit,56124,https://www.etreproprio.com/annonces/th.lc56124-r0.odd.g1#list,455400.0,Malestroit 56140,153.0,657,7.0,2976.0
Maison en pierre avec piscine a ruffiac dans le morbihan   ref : 2025121,https://www.etreproprio.com/immobilier-23622506-vente-maison-en-pierre-avec-piscine-a-ruffiac-dans-le-morbihan-ref-2025121-malestroit,56124,https://www.etreproprio.com/annonces/th.lc56124-r0.odd.g1#list,556368.0,Malestroit 56140,213.0,2 689,9.0,2612.0
Maison 6 pièces,https://www.etreproprio.com/immobilier-23539817-vente-maison-6-pieces-malestroit,56124,https://www.etreproprio.com/annonces/th.lc56124-r0.odd.g1#list,269990.0,Malestroit 56140,120.0,1 710,6.0,2250.0
Maison 6 pièces,https://www.etreproprio.com/immobilier-23262254-vente-maison-6-pieces-malestroit,56124,https://www.etreproprio.com/annonces/th.lc56124-r0.odd.g1#list,334400.0,Malestroit 56140,170.0,14 646,6.0,1967.0
Maison de maitre avec jardin hyper centre,https://www.etreproprio.com/immobilier-23043053-vente-maison-de-maitre-avec-jardin-hyper-centre-malestroit,56124,https://www.etreproprio.com/annonces/th.lc56124-r0.odd.g1#list,498000.0,Malestroit 56140,225.0,1 039,9.0,2213.0
"Maison 4 pièces 82 m2 avec garage + 2ème maison, dépendances",https://www.etreproprio.com/immobilier-22736351-vente-maison-4-pieces-82-m2-avec-garage-2eme-maison-dependances-malestroit,56124,https://www.etreproprio.com/annonces/th.lc56124-r0.odd.g1#list,199400.0,Malestroit 56140,81.0,2 990,4.0,2462.0
Investissement locatif - maison louée avec locataires,https://www.etreproprio.com/immobilier-22431422-vente-investissement-locatif-maison-louee-avec-locataires-malestroit,56124,https://www.etreproprio.com/annonces/th.lc56124-r0.odd.g1#list,169400.0,Malestroit 56140,99.0,263,4.0,1711.0
Maison 152m² à malestroit,https://www.etreproprio.com/immobilier-20920295-vente-maison-152m-a-malestroit-malestroit,56124,https://www.etreproprio.com/annonces/th.lc56124-r0.odd.g1#list,303000.0,Malestroit 56140,152.0,1 470,5.0,1993.0
Maison 81m² à malestroit,https://www.etreproprio.com/immobilier-22025688-vente-maison-81m-a-malestroit-malestroit,56124,https://www.etreproprio.com/annonces/th.lc56124-r0.odd.g1#list,199400.0,Malestroit 56140,82.0,2 990,4.0,2432.0
Maison 616m² à malestroit,https://www.etreproprio.com/immobilier-21905184-vente-maison-616m-a-malestroit-malestroit,56124,https://www.etreproprio.com/annonces/th.lc56124-r0.odd.g1#list,1097100.0,Malestroit 56140,616.0,3 060,19.0,1781.0
Maison 250m² à malestroit,https://www.etreproprio.com/immobilier-20953189-vente-maison-250m-a-malestroit-malestroit,56124,https://www.etreproprio.com/annonces/th.lc56124-r0.odd.g1#list,579000.0,Malestroit 56140,250.0,7 569,9.0,2316.0
A vendre-manoir  malguenac 8 pièce(s) 220 m2,https://www.etreproprio.com/immobilier-23841979-vente-a-vendre-manoir-malguenac-8-pieces-220-m2-malguenac,56125,https://www.etreproprio.com/annonces/th.lc56125-r0.odd.g1#list,65450.0,Malguenac 56300,220.0,8 004,8.0,298.0
Maison située en campagne,https://www.etreproprio.com/immobilier-23835896-vente-maison-situee-en-campagne-malguenac,56125,https://www.etreproprio.com/annonces/th.lc56125-r0.odd.g1#list,187250.0,Malguenac 56300,90.0,8 162,2.0,2081.0
Maison de campagne,https://www.etreproprio.com/immobilier-23824471-vente-maison-de-campagne-malguenac,56125,https://www.etreproprio.com/annonces/th.lc56125-r0.odd.g1#list,168500.0,Malguenac 56300,120.0,600,5.0,1404.0
Charmante maison ancienne,https://www.etreproprio.com/immobilier-23290246-vente-charmante-maison-ancienne-malguenac,56125,https://www.etreproprio.com/annonces/th.lc56125-r0.odd.g1#list,189500.0,Malguenac 56300,134.0,475,11.0,1414.0
Maison familiale au coeur du bourg de malguénac,https://www.etreproprio.com/immobilier-23574295-vente-maison-familiale-au-coeur-du-bourg-de-malguenac-malguenac,56125,https://www.etreproprio.com/annonces/th.lc56125-r0.odd.g1#list,179988.0,Malguenac 56300,127.0,1 402,7.0,1417.0
Maison avec vie de plain pied,https://www.etreproprio.com/immobilier-23484143-vente-maison-avec-vie-de-plain-pied-malguenac,56125,https://www.etreproprio.com/annonces/th.lc56125-r0.odd.g1#list,269000.0,Malguenac 56300,150.0,2 059,7.0,1793.0
Maison 132m² à malguenac,https://www.etreproprio.com/immobilier-11435657-vente-maison-132m-a-malguenac-malguenac,56125,https://www.etreproprio.com/annonces/th.lc56125-r0.odd.g1#list,343000.0,Malguenac 56300,132.0,3 000,3.0,2598.0
Maison 5 pièces 109m2,https://www.etreproprio.com/immobilier-23793109-vente-maison-5-pieces-109m2-marzan,56126,https://www.etreproprio.com/annonces/th.lc56126-r0.odd.g1#list,272950.0,Marzan 56130,109.0,444,5.0,2504.0
Maison 110m² à marzan,https://www.etreproprio.com/immobilier-23898425-vente-maison-110m-a-marzan-marzan,56126,https://www.etreproprio.com/annonces/th.lc56126-r0.odd.g1#list,334900.0,Marzan 56130,110.0,607,6.0,3045.0
Maison 100m² à marzan,https://www.etreproprio.com/immobilier-23883400-vente-maison-100m-a-marzan-marzan,56126,https://www.etreproprio.com/annonces/th.lc56126-r0.odd.g1#list,184900.0,Marzan 56130,100.0,729,4.0,1849.0
Maison 74m² à marzan,https://www.etreproprio.com/immobilier-23883396-vente-maison-74m-a-marzan-marzan,56126,https://www.etreproprio.com/annonces/th.lc56126-r0.odd.g1#list,152000.0,Marzan 56130,74.0,,3.0,2054.0
Marzan maison 6 pièces terrain 13005 m2 proche commerces et plages,https://www.etreproprio.com/immobilier-23822221-vente-marzan-maison-6-pieces-terrain-13005-m2-proche-commerces-et-plages-marzan,56126,https://www.etreproprio.com/annonces/th.lc56126-r0.odd.g1#list,209000.0,Marzan 56130,129.0,1 305,6.0,1620.0
Chalet avec piscine à marzan,https://www.etreproprio.com/immobilier-23318137-vente-chalet-avec-piscine-a-marzan-marzan,56126,https://www.etreproprio.com/annonces/th.lc56126-r0.odd.g1#list,199500.0,Marzan 56130,46.0,389,3.0,4337.0
Chalet bois 3 chambres 56130 marzan,https://www.etreproprio.com/immobilier-23814051-vente-chalet-bois-3-chambres-56130-marzan-marzan,56126,https://www.etreproprio.com/annonces/th.lc56126-r0.odd.g1#list,246100.0,Marzan 56130,60.0,429,4.0,4102.0
"Maison, 4 pièces de 80 m² au calme, à marzan",https://www.etreproprio.com/immobilier-23766688-vente-maison-4-pieces-de-80-m-au-calme-a-marzan-marzan,56126,https://www.etreproprio.com/annonces/th.lc56126-r0.odd.g1#list,185400.0,Marzan 56130,81.0,670,4.0,2289.0
Maison 80m² à marzan,https://www.etreproprio.com/immobilier-23767669-vente-maison-80m-a-marzan-marzan,56126,https://www.etreproprio.com/annonces/th.lc56126-r0.odd.g1#list,185400.0,Marzan 56130,80.0,670,5.0,2318.0
"Marzan, en impasse maison de 80 m2 env., sur terrain clos de",https://www.etreproprio.com/immobilier-23760557-vente-marzan-en-impasse-maison-de-80-m2-env-sur-terrain-clos-de-marzan,56126,https://www.etreproprio.com/annonces/th.lc56126-r0.odd.g1#list,186000.0,Marzan 56130,80.0,670,4.0,2325.0
Maison 51m² à marzan,https://www.etreproprio.com/immobilier-23717074-vente-maison-51m-a-marzan-marzan,56126,https://www.etreproprio.com/annonces/th.lc56126-r0.odd.g1#list,199500.0,Marzan 56130,51.0,389,3.0,3912.0
Maison 135m² à marzan,https://www.etreproprio.com/immobilier-23709263-vente-maison-135m-a-marzan-marzan,56126,https://www.etreproprio.com/annonces/th.lc56126-r0.odd.g1#list,400000.0,Marzan 56130,135.0,833,5.0,2963.0
Maison 85m² à marzan,https://www.etreproprio.com/immobilier-23687186-vente-maison-85m-a-marzan-marzan,56126,https://www.etreproprio.com/annonces/th.lc56126-r0.odd.g1#list,190800.0,Marzan 56130,86.0,529,4.0,2219.0
Maison 150m² à marzan,https://www.etreproprio.com/immobilier-23677163-vente-maison-150m-a-marzan-marzan,56126,https://www.etreproprio.com/annonces/th.lc56126-r0.odd.g1#list,337000.0,Marzan 56130,150.0,1 955,6.0,2247.0
Vente longere t5 - campagne marzan,https://www.etreproprio.com/immobilier-23654427-vente-vente-longere-t5-campagne-marzan-marzan,56126,https://www.etreproprio.com/annonces/th.lc56126-r0.odd.g1#list,366800.0,Marzan 56130,116.0,1 920,5.0,3162.0
Maison à marzan,https://www.etreproprio.com/immobilier-23122602-vente-maison-a-marzan-marzan,56126,https://www.etreproprio.com/annonces/th.lc56126-r0.odd.g1#list,116500.0,Marzan 56130,70.0,4 550,4.0,1664.0
Maison marzan 3 pièces 69 m2 sur 1906m² de terrain,https://www.etreproprio.com/immobilier-23489946-vente-maison-marzan-3-pieces-69-m2-sur-1906m-de-terrain-marzan,56126,https://www.etreproprio.com/annonces/th.lc56126-r0.odd.g1#list,239200.0,Marzan 56130,69.0,1 906,3.0,3467.0
Maison 85m2 - marzan,https://www.etreproprio.com/immobilier-23484690-vente-maison-85m2-marzan-marzan,56126,https://www.etreproprio.com/annonces/th.lc56126-r0.odd.g1#list,231660.0,Marzan 56130,85.0,741,6.0,2725.0
Marzan maison  7 pièce(s) 92 m2,https://www.etreproprio.com/immobilier-23475221-vente-marzan-maison-7-pieces-92-m2-marzan,56126,https://www.etreproprio.com/annonces/th.lc56126-r0.odd.g1#list,359000.0,Marzan 56130,92.0,592,7.0,3902.0
"Marzan-bourg, grande maison divisee en 3 logements, 160 m² habitables sur une parcelle de 450 m², proche axe nantes-vannes, bret",https://www.etreproprio.com/immobilier-23467840-vente-marzan-bourg-grande-maison-divisee-en-3-logements-160-m-habitables-sur-une-parcelle-de-450-m-proche-axe-nantes-vannes-bret-marzan,56126,https://www.etreproprio.com/annonces/th.lc56126-r0.odd.g2#list,178500.0,Marzan 56130,160.0,450,6.0,1116.0
Maison 122m²,https://www.etreproprio.com/immobilier-23451960-vente-maison-122m-marzan,56126,https://www.etreproprio.com/annonces/th.lc56126-r0.odd.g2#list,293000.0,Marzan 56130,122.0,,5.0,2402.0
Chalet marzan 3 pièce(s) 33 m2,https://www.etreproprio.com/immobilier-23412867-vente-chalet-marzan-3-pieces-33-m2-marzan,56126,https://www.etreproprio.com/annonces/th.lc56126-r0.odd.g2#list,121900.0,Marzan 56130,33.0,390,3.0,3694.0
Vente maison marzan t5 - campagne,https://www.etreproprio.com/immobilier-23396635-vente-vente-maison-marzan-t5-campagne-marzan,56126,https://www.etreproprio.com/annonces/th.lc56126-r0.odd.g2#list,231660.0,Marzan 56130,87.0,741,5.0,2663.0
Maison 144m² à marzan,https://www.etreproprio.com/immobilier-23290939-vente-maison-144m-a-marzan-marzan,56126,https://www.etreproprio.com/annonces/th.lc56126-r0.odd.g2#list,408825.0,Marzan 56130,144.0,1 905,5.0,2839.0
Maison 69m² à marzan,https://www.etreproprio.com/immobilier-23285223-vente-maison-69m-a-marzan-marzan,56126,https://www.etreproprio.com/annonces/th.lc56126-r0.odd.g2#list,239200.0,Marzan 56130,69.0,1 906,3.0,3467.0
"Marzan bourg, maison comtemporaine 5 chambres, piscine interieure, deux doubles garages, proche axe nantes-vannes, 15 min des pl",https://www.etreproprio.com/immobilier-21843079-vente-marzan-bourg-maison-comtemporaine-5-chambres-piscine-interieure-deux-doubles-garages-proche-axe-nantes-vannes-15-min-des-pl-marzan,56126,https://www.etreproprio.com/annonces/th.lc56126-r0.odd.g2#list,468000.0,Marzan 56130,132.0,1 900,6.0,3545.0
Maison 48m² à marzan,https://www.etreproprio.com/immobilier-23203543-vente-maison-48m-a-marzan-marzan,56126,https://www.etreproprio.com/annonces/th.lc56126-r0.odd.g2#list,196665.0,Marzan 56130,48.0,407,4.0,4097.0
À vendre maison contemporaine de 2019 à marzan,https://www.etreproprio.com/immobilier-23030510-vente-a-vendre-maison-contemporaine-de-2019-a-marzan-marzan,56126,https://www.etreproprio.com/annonces/th.lc56126-r0.odd.g2#list,290125.0,Marzan 56130,105.0,554,6.0,2763.0
Vaste longère à vendre à marzan de plus de 400 m² !,https://www.etreproprio.com/immobilier-20332234-vente-vaste-longere-a-vendre-a-marzan-de-plus-de-400-m-marzan,56126,https://www.etreproprio.com/annonces/th.lc56126-r0.odd.g2#list,387000.0,Marzan 56130,435.0,14 933,16.0,890.0
Propriété avec piscine sur un parc en partie boisé,https://www.etreproprio.com/immobilier-22730461-vente-propriete-avec-piscine-sur-un-parc-en-partie-boise-marzan,56126,https://www.etreproprio.com/annonces/th.lc56126-r0.odd.g2#list,342700.0,Marzan 56130,97.0,5 149,5.0,3533.0
"Marzan, en impasse maison de 80 m2 env., sur terrain clos de",https://www.etreproprio.com/immobilier-22474601-vente-marzan-en-impasse-maison-de-80-m2-env-sur-terrain-clos-de-marzan,56126,https://www.etreproprio.com/annonces/th.lc56126-r0.odd.g2#list,186000.0,Marzan 56130,80.0,670,4.0,2325.0
Maison 56m² à marzan,https://www.etreproprio.com/immobilier-22288875-vente-maison-56m-a-marzan-marzan,56126,https://www.etreproprio.com/annonces/th.lc56126-r0.odd.g2#list,196350.0,Marzan 56130,56.0,374,4.0,3506.0
Maison 24m² à marzan,https://www.etreproprio.com/immobilier-21797256-vente-maison-24m-a-marzan-marzan,56126,https://www.etreproprio.com/annonces/th.lc56126-r0.odd.g2#list,46325.0,Marzan 56130,24.0,200,3.0,1930.0
Maison 34m² à marzan,https://www.etreproprio.com/immobilier-21797254-vente-maison-34m-a-marzan-marzan,56126,https://www.etreproprio.com/annonces/th.lc56126-r0.odd.g2#list,59832.0,Marzan 56130,34.0,200,3.0,1760.0
Maison 104m² à mauron,https://www.etreproprio.com/immobilier-23873098-vente-maison-104m-a-mauron-mauron,56127,https://www.etreproprio.com/annonces/th.lc56127-r0.odd.g1#list,115000.0,Mauron 56430,104.0,2 506,6.0,1106.0
Maison 75m² à mauron,https://www.etreproprio.com/immobilier-23850098-vente-maison-75m-a-mauron-mauron,56127,https://www.etreproprio.com/annonces/th.lc56127-r0.odd.g1#list,95000.0,Mauron 56430,75.0,2 300,4.0,1267.0
Maison mauron 120 m2,https://www.etreproprio.com/immobilier-23839607-vente-maison-mauron-120-m2-mauron,56127,https://www.etreproprio.com/annonces/th.lc56127-r0.odd.g1#list,71000.0,Mauron 56430,120.0,11 557,2.0,592.0
Maison 210m² à mauron,https://www.etreproprio.com/immobilier-22919967-vente-maison-210m-a-mauron-mauron,56127,https://www.etreproprio.com/annonces/th.lc56127-r0.odd.g1#list,160000.0,Mauron 56430,210.0,5 600,5.0,762.0
Maison 110m² à mauron,https://www.etreproprio.com/immobilier-23820981-vente-maison-110m-a-mauron-mauron,56127,https://www.etreproprio.com/annonces/th.lc56127-r0.odd.g1#list,160000.0,Mauron 56430,110.0,200,5.0,1455.0
Maison 122m² à mauron,https://www.etreproprio.com/immobilier-23582585-vente-maison-122m-a-mauron-mauron,56127,https://www.etreproprio.com/annonces/th.lc56127-r0.odd.g1#list,220000.0,Mauron 56430,122.0,3 667,7.0,1803.0
Longère d'exception de 310 m² ( saint-brieuc-de-mauron),https://www.etreproprio.com/immobilier-23552408-vente-longere-d-exception-de-310-m-saint-brieuc-de-mauron-mauron,56127,https://www.etreproprio.com/annonces/th.lc56127-r0.odd.g1#list,349000.0,Mauron 56430,310.0,,10.0,1126.0
Maison 227m² à mauron,https://www.etreproprio.com/immobilier-22684950-vente-maison-227m-a-mauron-mauron,56127,https://www.etreproprio.com/annonces/th.lc56127-r0.odd.g1#list,530500.0,Mauron 56430,227.0,8 500,8.0,2337.0
Maison 227m² à mauron,https://www.etreproprio.com/immobilier-23376417-vente-maison-227m-a-mauron-mauron,56127,https://www.etreproprio.com/annonces/th.lc56127-r0.odd.g1#list,531000.0,Mauron 56430,227.0,8 547,8.0,2339.0
Maison 72m² à mauron,https://www.etreproprio.com/immobilier-23459418-vente-maison-72m-a-mauron-mauron,56127,https://www.etreproprio.com/annonces/th.lc56127-r0.odd.g1#list,165000.0,Mauron 56430,72.0,144,4.0,2292.0
Maison 60m² à mauron,https://www.etreproprio.com/immobilier-23459996-vente-maison-60m-a-mauron-mauron,56127,https://www.etreproprio.com/annonces/th.lc56127-r0.odd.g1#list,80000.0,Mauron 56430,60.0,700,2.0,1333.0
Maison à vendre mauron,https://www.etreproprio.com/immobilier-23052478-vente-maison-a-vendre-mauron-mauron,56127,https://www.etreproprio.com/annonces/th.lc56127-r0.odd.g1#list,95000.0,Mauron 56430,72.0,1 600,3.0,1319.0
"En exclusivité : charmante longère en pierre avec dépendance et grand terrain de 4 500 m2 arboré, à 5 min de mauron",https://www.etreproprio.com/immobilier-22283152-vente-en-exclusivite-charmante-longere-en-pierre-avec-dependance-et-grand-terrain-de-4-500-m2-arbore-a-5-min-de-mauron-mauron,56127,https://www.etreproprio.com/annonces/th.lc56127-r0.odd.g1#list,264690.0,Mauron 56430,181.0,4 531,7.0,1462.0
Longère en pierre de 85 m2 habitable + potentiel - mauron,https://www.etreproprio.com/immobilier-22283171-vente-longere-en-pierre-de-85-m2-habitable-potentiel-mauron-mauron,56127,https://www.etreproprio.com/annonces/th.lc56127-r0.odd.g1#list,115750.0,Mauron 56430,85.0,550,4.0,1362.0
